1034.24698035 	6.47800490651 	-0.790005546224 	0.49060518793
1037.23174214 	13.9221216089 	-1.4814571186 	0.995387745528
1043.14710869 	15.4243280064 	-1.35122447458 	0.800744338151
1047.49081637 	16.0553708352 	-1.16773662335 	0.524654334183
1048.07625134 	16.1127136601 	-1.14398382793 	0.510888098859
1052.37567457 	16.4924561368 	-0.980252376718 	0.376293691924
1063.38831743 	16.9463809134 	-0.716471343612 	0.0761410106664
1077.69955874 	17.0895763751 	-0.485583066278 	-0.136919635506
1098.78245234 	17.00627643 	-0.286378886946 	-0.262126867291
1126.69824404 	16.8505430082 	-0.125052933034 	-0.289004006066
1154.45236013 	16.7008689055 	-0.0435091734341 	-0.250411298544
1182.14230643 	16.5757689575 	-0.000866306527178 	-0.208573141643
1209.74708512 	16.4814782863 	0.0218247302701 	-0.170811395363
1237.34552102 	16.4172809443 	0.0331429926517 	-0.139502204064
1265.00117461 	16.3785578551 	0.0377917317486 	-0.114657328471
1292.65039719 	16.3615248932 	0.0387113782683 	-0.0953165311526
1320.29859604 	16.363407263 	0.0376943591346 	-0.0797930049599
1347.94615424 	16.3793963957 	0.0358555251238 	-0.066784739708
1375.59309507 	16.4039696379 	0.0338266220886 	-0.0551056845063
1403.23965402 	16.4319951151 	0.0319055241537 	-0.0437787801652
1430.88585068 	16.4583324297 	0.0302674784509 	-0.032120946898
1458.53169249 	16.4781321629 	0.0290199138606 	-0.0197638711729
