1015.78709638 	-0.00755522709486 	-0.102824805747 	0.00658250477536
1016.45671802 	0.460184307893 	-0.181919305457 	-0.171511375112
1017.26027222 	1.44942878225 	-0.219975822016 	-0.539088148888
1018.22454795 	2.76829885986 	-0.245027194704 	-0.99066054138
1019.35847769 	4.43395835895 	-0.259806066973 	-1.51686011196
1019.99005683 	5.33927351873 	-0.269402193051 	-1.80311358535
1020.78796462 	6.43473340034 	-0.271415887208 	-2.09876246343
1022.50224701 	8.44802060625 	-0.283978966667 	-2.6272090675
1024.5856066 	10.3076500415 	-0.290798693922 	-3.04587053475
1028.50745932 	12.3557740512 	-0.266105217959 	-3.419405973
1032.07086147 	13.341582467 	-0.255530455068 	-3.51297234077
1036.97057383 	13.9143658603 	-0.254403083369 	-3.43203798507
1048.37319199 	14.9061875016 	-0.260146688537 	-3.11408707721
1062.79211651 	15.6642376687 	-0.235143412095 	-2.56884701513
1076.98878063 	15.9903789192 	-0.215616762752 	-2.1648514931
1098.11611048 	16.1190823146 	-0.1794179108 	-1.72213039089
1126.11770387 	16.1872002751 	-0.125763618147 	-1.32242941562
1153.98035376 	16.2060624977 	-0.0825590365657 	-1.03881651591
1181.78987185 	16.206316936 	-0.0525663014888 	-0.823584516927
1209.53789036 	16.2032910142 	-0.031380910723 	-0.658780833159
1237.24186778 	16.2050334166 	-0.0165516443402 	-0.530757120098
1264.91896519 	16.2145147472 	-0.00649116330045 	-0.429887748475
1292.58464943 	16.2322237409 	0.000113973711137 	-0.349196373327
1320.24605451 	16.2575386287 	0.00435909279871 	-0.283184805871
1347.90470129 	16.2884697743 	0.00702765128606 	-0.227651553763
1375.56077843 	16.3219494492 	0.00864480812476 	-0.179371125695
1403.21537683 	16.3544364232 	0.0095616950577 	-0.135881081966
1430.8689839 	16.3822692235 	0.0100164253685 	-0.0953557567726
1458.52184292 	16.402081766 	0.0101816644568 	-0.0565527025113
