1015.78709638 	-0.029845797261 	-0.100216859774 	0.0164248227731
1016.45671802 	0.412703903883 	-0.176818692909 	-0.150710390683
1017.26027222 	1.39067534921 	-0.214138763483 	-0.513613178837
1018.22454795 	2.69988684319 	-0.239299764898 	-0.9613335873
1019.35847769 	4.35767556652 	-0.254808640754 	-1.48420665068
1019.99005683 	5.25883398856 	-0.264913253224 	-1.76873613907
1020.78796462 	6.35471963759 	-0.267579976158 	-2.06377797065
1022.50224701 	8.37116750426 	-0.281367583854 	-2.59168650525
1024.5856066 	10.2410324531 	-0.289410414287 	-3.01170079779
1028.50745932 	12.3089045281 	-0.266632170522 	-3.38877094607
1032.07086147 	13.3078398022 	-0.256437175808 	-3.48539519701
1036.97057383 	13.8881143053 	-0.25531939286 	-3.40623140465
1048.37319199 	14.8908474249 	-0.261223881342 	-3.09079071152
1062.79211651 	15.6565116897 	-0.235972799034 	-2.54742096301
1076.98878063 	15.9859072317 	-0.216061865927 	-2.14431710237
1098.11611048 	16.1175985054 	-0.179428144199 	-1.7019837944
1126.11770387 	16.1887940028 	-0.125400620158 	-1.30261434515
1153.98035376 	16.2101124733 	-0.0820309414456 	-1.01942774142
1181.78987185 	16.2124602241 	-0.0519707372819 	-0.804797977133
1209.53789036 	16.2112691289 	-0.0307590386394 	-0.640765486173
1237.24186778 	16.2146516242 	-0.0159192033764 	-0.513697954714
1264.91896519 	16.2256304197 	-0.00585194434489 	-0.413966818696
1292.58464943 	16.2447195423 	0.000760859790139 	-0.334589100682
1320.24605451 	16.2713009131 	0.00501469189662 	-0.270057959557
1347.90470129 	16.3033936066 	0.00769369856826 	-0.216160768336
1375.56077843 	16.3379504595 	0.0093247397553 	-0.169661726083
1403.21537683 	16.3714655437 	0.0102611494636 	-0.128090414883
1430.8689839 	16.4003384351 	0.0107439788132 	-0.0896172643439
1458.52184292 	16.421320123 	0.0109500379002 	-0.0530045093313
